"omics","mediator","a","p_a","q_a","b","p_b","selected_by_screen","selected_by_sis","score","abs_score","joint_p_ab","p_primary","q_primary_within_view","q_primary","p_primary_model_based","q_primary_global"
"kos","K09124: hypothetical protein",1.18403972066599,0.000108263121526654,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08659: dipeptidase A",1.16554261912812,0.000147349286445568,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K15634: probable phosphoglycerate mutase [EC:5.4.2.12]",1.15508771363694,0.000174663499176486,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03785: 3-dehydroquinate dehydratase I [EC:4.2.1.10]",1.14584554499198,0.000202503590466503,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K18471: methylglyoxal reductase [EC:1.1.1.-]",1.13586313116288,0.000236983953367733,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K10010: cystine transport system ATP-binding protein [EC:3.6.3.-]",1.12482548233379,0.000281149319920355,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01620: threonine aldolase [EC:4.1.2.48]",1.11501980832198,0.000326410128313783,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00880: L-xylulokinase [EC:2.7.1.53]",1.11396988653099,0.000331622525520872,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03394: precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]",1.11295146167518,0.000336749435945525,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K15580: oligopeptide transport system substrate-binding protein",1.11110032882711,0.000346249830896911,0.122855735453695,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K16328: pseudouridine kinase [EC:2.7.1.83]",1.10521193891848,0.000378081577549766,0.122971033098061,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02114: F-type H+-transporting ATPase subunit epsilon",1.0958590195051,0.000434027482826054,0.130308405036161,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01610: phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",1.08997324800776,0.000472906318814728,0.131839525880992,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00561: rRNA (adenine-N6-)-methyltransferase",-1.08516034559606,0.000506970769148896,0.131913794132543,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K05985: ribonuclease M5",1.05784064651328,0.000745004208745738,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03646: colicin import membrane protein",1.05701220689042,0.000753557942885708,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08722: 5'-deoxynucleotidase [EC:3.1.3.89]",1.05576432916273,0.000766606733262094,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00547: homocysteine S-methyltransferase [EC:2.1.1.10]",1.05217736738767,0.000805236608690761,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K18221: NO_NAME",-1.04931681326323,0.000837268803051811,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K16213: NO_NAME",1.04644597667141,0.000870545102667052,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02010: iron(III) transport system ATP-binding protein [EC:3.6.3.30]",1.04523514250259,0.000884927351149549,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07576: metallo-beta-lactamase family protein",1.04212435311898,0.00092284543081858,0.156602857238475,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03436: DeoR family transcriptional regulator, fructose operon",1.03212362865986,0.00105466410066131,0.16778896456303,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01673: carbonic anhydrase [EC:4.2.1.1]",1.03069838260993,0.00107474355984518,0.16778896456303,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K05895: precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]",1.02349231192218,0.0011815213804086,0.177364536451337,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03571: rod shape-determining protein MreD",1.01534948831606,0.00131334316257135,0.182410376437721,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00849: galactokinase [EC:2.7.1.6]",1.01327058234124,0.00134900640708608,0.182410376437721,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09684: purine catabolism regulatory protein",1.01290632008522,0.00135534227945015,0.182410376437721,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03639: cyclic pyranopterin phosphate synthase [EC:4.1.99.18]",0.999806049635543,0.00160133762745584,0.208334025332005,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06878: NO_NAME",0.995437724664442,0.00169166648602878,0.212172259010001,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01119: 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]",0.992731234348685,0.00174984923363629,0.212172259010001,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13012: NO_NAME",0.990733097725539,0.00179392378870869,0.212172259010001,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00878: hydroxyethylthiazole kinase [EC:2.7.1.50]",0.988247267684663,0.00185011307874547,0.212382098421869,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02120: V/A-type H+/Na+-transporting ATPase subunit D",0.984829906384157,0.00192987523449996,0.215208658292953,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02231: adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]",0.980108132341544,0.0020450349297692,0.221715870302477,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00598: trans-aconitate 2-methyltransferase",0.971909087699649,0.00225934464040741,0.233826307878043,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01788: N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]",0.971280524728201,0.00227655641797736,0.233826307878043,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01299: carboxypeptidase Taq",0.966251730161033,0.00241843650108683,0.240703926786615,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02837: peptide chain release factor RF-3",0.964594320946023,0.00246686063834604,0.240703926786615,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02931: large subunit ribosomal protein L5",0.960598990382146,0.00258708729071373,0.243190777336987,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00059: 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]",0.959307072830187,0.00262704230368602,0.243190777336987,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01677: fumarate hydratase subunit alpha [EC:4.2.1.2]",0.955794213782143,0.00273841871633713,0.243190777336987,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07454: putative restriction endonuclease",0.955224021869182,0.00275687990689486,0.243190777336987,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01273: membrane dipeptidase",0.953786943333545,0.00280389059189455,0.243190777336987,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K11069: spermidine/putrescine transport system substrate-binding protein",0.939599868312978,0.00330679821319608,0.28057463969792,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00563: rRNA (guanine-N1-)-methyltransferase",0.931111847120993,0.00364374903515759,0.295098852333468,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00134: glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]",0.930969340911904,0.00364965146383598,0.295098852333468,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01286: D-alanyl-D-alanine carboxypeptidase",0.929016070433036,0.00373139387985561,0.295098852333468,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00172: pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]",-0.927862531162413,0.00378041061149715,0.295098852333468,0,NA,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07024: NO_NAME",0.924354272913686,0.00393293374740046,0.300985106198118,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13292: NO_NAME",0.919533064781117,0.00415122508626919,0.307506768387784,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00040: fructuronate reductase [EC:1.1.1.57]",0.919005731866848,0.00417572603754869,0.307506768387784,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06956: NO_NAME",0.909875222587462,0.00462024676699428,0.329661687126067,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08483: phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]",0.909379651264698,0.00464550161207627,0.329661687126067,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02746: PTS system, N-acetylgalactosamine-specific IIC component",0.905469506461661,0.0048489857591285,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07258: D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]",0.90545525356113,0.00484974133727215,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13038: phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]",0.901591187270309,0.00505837202502037,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K17319: putative aldouronate transport system permease protein",0.899872567528096,0.00515362492009301,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06957: NO_NAME",0.89962838624151,0.00516728318327864,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03744: LemA protein",0.897555955010309,0.00528446698553646,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07126: NO_NAME",-0.897474174545912,0.00528913780107491,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02051: sulfonate/nitrate/taurine transport system substrate-binding protein",0.895970475149167,0.00537565685931621,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19139: NO_NAME",0.894582103667243,0.00545662061573942,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03825: putative acetyltransferase",0.893363922609196,0.00552852288640469,0.331966535779039,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01654: N-acetylneuraminate synthase [EC:2.5.1.56]",0.883835654131525,0.00611962625006226,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01817: phosphoribosylanthranilate isomerase [EC:5.3.1.24]",-0.881832943109055,0.00625055067223286,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13788: phosphate acetyltransferase [EC:2.3.1.8]",0.881006925825994,0.00630524740882409,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K15986: manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]",0.880767152703939,0.00632120137498899,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13630: NO_NAME",0.878174548198029,0.00649593444245348,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01156: type III restriction enzyme",-0.877402013125459,0.00654879616195191,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01079: phosphoserine phosphatase [EC:3.1.3.3]",0.876926155154096,0.00658154082523859,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13940: dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]",0.876697442335993,0.00659732892026961,0.352731161312497,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03636: molybdopterin synthase sulfur carrier subunit",0.874956090090676,0.00671860444754425,0.353995645268452,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03823: phosphinothricin acetyltransferase [EC:2.3.1.183]",0.872666740778485,0.00688095187202402,0.353995645268452,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03152: 4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis",0.872113598383254,0.00692067835900889,0.353995645268452,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06381: stage II sporulation protein D",0.871240658798311,0.0069837726583835,0.353995645268452,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01421: putative membrane protein",0.866612302065506,0.0073266040838009,0.366611996654806,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K10979: DNA end-binding protein Ku",-0.860689474704461,0.00778626254500886,0.379945097570907,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03660: N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]",0.859646149176501,0.00786973619837454,0.379945097570907,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03451: betaine/carnitine transporter, BCCT family",0.85834753634191,0.00797470268942171,0.379945097570907,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02226: alpha-ribazole phosphatase [EC:3.1.3.73]",0.85825228292679,0.00798244888568137,0.379945097570907,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K14170: chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]",0.855782651302325,0.00818554159555816,0.382243092763742,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01644: citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]",0.855289749417417,0.00822659999798983,0.382243092763742,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01761: methionine-gamma-lyase [EC:4.4.1.11]",0.850731585622214,0.00861470110856314,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K14053: NO_NAME",0.850575140354598,0.00862829415988827,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K18831: NO_NAME",0.849856173738023,0.00869099854869047,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01590: histidine decarboxylase [EC:4.1.1.22]",-0.847390259805946,0.00890902442098503,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09702: hypothetical protein",0.847263245948252,0.00892037961930696,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00077: 2-dehydropantoate 2-reductase [EC:1.1.1.169]",0.846567554445565,0.00898279446260125,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19506: PTS system, fructoselysine/glucoselysine-specific IIA component [EC:2.7.1.-]",-0.846490690491498,0.00898971319304115,0.385569786730106,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02518: translation initiation factor IF-1",0.840366544282235,0.00955576499570368,0.404087436320463,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08323: mannonate dehydratase [EC:4.2.1.8]",0.839601916928627,0.00962852461639842,0.404087436320463,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19119: NO_NAME",0.837285397778224,0.00985184243377303,0.409061074670384,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",0.828855288591155,0.0107020955464585,0.439687146503449,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01048: lysophospholipase [EC:3.1.1.5]",0.82633495592722,0.0109680796812463,0.442385244232206,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03449: MFS transporter, CP family, cyanate transporter",0.825117159512583,0.011098596485805,0.442385244232206,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07704: two-component system, LytT family, sensor histidine kinase LytS [EC:2.7.13.3]",-0.824507153569376,0.011164467182155,0.442385244232206,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19158: NO_NAME",0.823984693339156,0.0112211476246447,0.442385244232206,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03707: thiaminase (transcriptional activator TenA) [EC:3.5.99.2]",0.82085628044038,0.0115656704441747,0.451408117436138,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02439: thiosulfate sulfurtransferase [EC:2.8.1.1]",0.817395901649478,0.0119571481637833,0.462066824586597,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19309: bacitracin transport system ATP-binding protein",-0.81455028895637,0.0122874257640437,0.462378850692363,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07030: NO_NAME",0.81437296809934,0.0123082594704652,0.462378850692363,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09951: CRISPR-associated protein Cas2",0.81426783962237,0.0123206252810673,0.462378850692363,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K19140: NO_NAME",0.80884275357431,0.0129731747364963,0.482231438062334,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02035: peptide/nickel transport system substrate-binding protein",0.80630987659714,0.0132876920158541,0.483220102068775,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09935: hypothetical protein",0.805838139338456,0.0133469746416006,0.483220102068775,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00983: N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]",0.805495512563377,0.0133901718988611,0.483220102068775,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K16898: NO_NAME",0.80466789881558,0.0134950015694329,0.483220102068775,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03700: recombination protein U",0.801281181722567,0.013931222621698,0.494305108113519,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03684: ribonuclease D",0.799180104249712,0.0142077763710246,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01531: Mg2+-importing ATPase",0.797871039259598,0.0143824087932756,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K15540: NO_NAME",0.797472047357887,0.0144359933048371,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K15583: oligopeptide transport system ATP-binding protein",0.7966494084863,0.014547004185751,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01154: type I restriction enzyme, S subunit",0.795537056485909,0.0146982523741038,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08322: L-gulonate 5-dehydrogenase [EC:1.1.1.380]",0.794818190072903,0.0147966999518477,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00872: homoserine kinase [EC:2.7.1.39]",0.794459582162614,0.0148460177491303,0.495247925426115,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00050: hydroxypyruvate reductase [EC:1.1.1.81]",0.784448484156567,0.0162796830517895,0.538471211450292,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03593: ATP-binding protein involved in chromosome partitioning",0.781443827568317,0.0167319805564853,0.548780841276993,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07074: NO_NAME",-0.777262121597199,0.0173789545087603,0.565250495397428,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00865: glycerate 2-kinase [EC:2.7.1.165]",0.774101370299804,0.0178817551159042,0.572325759641155,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00286: pyrroline-5-carboxylate reductase [EC:1.5.1.2]",0.774051638826656,0.0178897624074355,0.572325759641155,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03338: 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]",-0.771865724206351,0.0182446926892712,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09384: hypothetical protein",0.768496941899421,0.0188032015034313,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08093: 3-hexulose-6-phosphate synthase [EC:4.1.2.43]",0.768465312713121,0.0188085121798177,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08884: serine/threonine protein kinase, bacterial",0.767749447415426,0.0189290444416912,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06215: pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]",0.767492011101267,0.0189725470713787,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07033: NO_NAME",-0.765965142023775,0.0192322825844768,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06893: NO_NAME",0.765235342060629,0.0193574728573765,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06177: ribosomal large subunit pseudouridine synthase A",0.76392766994245,0.0195834921049093,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01956: carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]",0.762484743268277,0.0198354385812582,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03738: aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]",-0.761186701217229,0.0200643900944016,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K10005: glutamate transport system substrate-binding protein",0.760595772305213,0.0201693464945175,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01497: GTP cyclohydrolase II [EC:3.5.4.25]",0.757017492480539,0.0208147103746457,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K07768: two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]",0.756861327141955,0.0208432625388154,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K13636: NO_NAME",0.756369127439659,0.0209334661730706,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00275: pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]",0.756082503813872,0.0209861441142654,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K18530: NO_NAME",0.755576395889,0.0210794298994128,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03578: ATP-dependent helicase HrpA",0.754337892388431,0.0213091665119871,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K11937: biofilm PGA synthesis protein PgaD",0.753313596884385,0.0215007380222022,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01207: beta-N-acetylhexosaminidase [EC:3.2.1.52]",0.753224675750293,0.0215174360456317,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K18531: NO_NAME",0.752705301072984,0.021615182131345,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08969: aminotransferase [EC:2.6.1.-]",0.752383745781561,0.021675883451563,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K10254: myosin-crossreactive antigen",0.749856025867229,0.0221580027808309,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K05838: putative thioredoxin",0.749652317969847,0.0221972412151008,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K08222: MFS transporter, YQGE family, putative transporter",-0.748681733431413,0.0223849894360128,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K02972: small subunit ribosomal protein S22",0.748617671028772,0.0223974277888701,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K01429: urease subunit beta [EC:3.5.1.5]",0.748326179384493,0.0224540962531191,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K03465: thymidylate synthase (FAD) [EC:2.1.1.148]",0.747956276188547,0.0225261798665005,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K06908: NO_NAME",0.747265114605149,0.0226613822658464,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K09138: hypothetical protein",-0.747246370713165,0.0226650582310022,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K00658: 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]",-0.746258405518676,0.0228595148633002,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
"kos","K12145: hydrogenase-4 component J",0.746138715248705,0.0228831666411056,0.57633427775102,0,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA
